,sustainability_score,company,Environment_Category 0,Environment_Category 1,Environment_Category 2,Environment_Category 3,Environment_Category 4,Environment_Category 5,Governance_Category 0,Governance_Category 1,Governance_Category 2,Governance_Category 3,Governance_Category 4,Governance_Category 5,Social_Category 0,Social_Category 1,Social_Category 2,Social_Category 3,Social_Category 4,Social_Category 5
475,31.51470993,Flowserve Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
476,61.09001209,Fluor Corporation,0,0,1,0,0,0,0,0,2,0,0,0,0,3,2,1,0,0
477,84.12835683,Ford Motor Co,0,0,4,3,0,0,1,0,6,1,0,0,0,5,20,72,0,0
478,73.69223651,Mowi ASA,0,2,4,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0
479,5.398901435,Formosa Chemicals & Fibre Corporation,0,0,0,12,0,0,0,0,0,0,0,0,0,1,3,0,0,0
480,30.3917653,Formosa Petrochemical Corporation,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
481,2.865747874,Formosa Plastics Corporation,0,1,0,13,0,0,0,0,0,0,0,0,0,1,2,2,0,0
482,60.97009066,Fortescue Metals Group Ltd.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
483,7.308854728,Fortis Inc.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
484,0.482397486,Fortive Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,3.893575993,Fortress REIT Limited,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
486,60.87924416,Fortum Oyj,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
487,45.24737818,The Foschini Group Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
488,14.64208855,Fosun International Ltd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
489,3.910558356,Franco-Nevada Corporation,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
490,34.90320752,Franklin Resources Inc,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
491,98.14425842,Fraport AG,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0
492,84.57345262,Freeport-McMoRan Inc,0,0,1,0,0,5,0,1,0,0,0,0,0,0,3,9,0,0
493,73.45465571,Fresenius Medical Care AG & Co. KGaA,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,2,0,0
494,44.46631432,Fresenius SE & Co. KGaA,0,0,0,0,0,0,4,4,0,0,0,0,0,3,4,0,0,0
495,86.41361175,Fresnillo PLC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,85.49645888,"Fubon Financial Holding Co., Ltd.",0,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0
497,19.29263671,"Fukuoka Financial Group, Inc.",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
498,35.01429084,G4S PLC,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,5,19,18
499,95.43289916,GAIL (India) Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
500,0.311580123,"América Móvil, S.A.B. de C.V.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
501,0.311580123,"Gruma, S.A.B. de C.V.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
502,83.94336254,GS Engineering & Construction Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
503,26.19022128,Galaxy Entertainment Group Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
504,91.7228417,"Galp Energia, SGPS, S.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
505,19.30090682,Gamuda Bhd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
506,12.8876107,Garmin Ltd.,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
507,12.48458318,Gartner Inc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,65.59203134,Geberit AG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
509,50.0851679,General Electric Co,0,1,0,14,0,0,0,3,22,8,0,0,0,2,33,30,0,0
510,57.94221704,General Mills Inc,0,1,27,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0
511,46.36540124,General Motors Company,0,1,0,7,0,0,0,1,6,0,0,0,0,0,27,0,44,0
512,55.34325779,Genting Berhad,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
513,41.92800577,AirAsia Bhd,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0
514,3.10972082,Genting Plantations Bhd,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
515,0.381110453,Genuine Parts Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
516,0.650215859,George Weston Limited,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,6,0,0
517,49.93922852,Gerdau S.A.,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0,0
518,55.95255411,Gildan Activewear Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
519,83.18734973,Gilead Sciences Inc,0,0,0,0,0,0,0,2,3,2,0,0,0,0,3,10,0,0
520,48.16541809,Givaudan SA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
521,61.95739746,GlaxoSmithKline PLC,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,22,0
522,0.26638328,Glenmark Pharmaceuticals Ltd,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,0,0
523,38.15584646,Global Payments Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
524,57.05283939,Globant SA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,19.70975307,Godrej Consumer Products Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
526,90.93491816,Gold Fields Limited,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
527,7.243851936,Golden Agri-Resources Ltd,0,0,0,20,0,0,0,0,1,0,0,0,0,0,5,7,0,0
528,8.294855525,"The Goldman Sachs Group, Inc.",0,6,10,0,0,0,1,2,11,0,30,0,2,0,20,14,0,0
529,44.1413224,Great-West Lifeco Inc.,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2.559451636,"Gree Electric Appliances, Inc. of Zhuhai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
531,13.2147239,"Grifols, S.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
532,24.12980512,Growthpoint Properties Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,30.34562869,Grupo Argos S.A.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
534,45.35569356,"Grupo Bimbo, S.A.B. de C.V.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
535,72.05591147,Grupo Financiero Banorte SAB de CV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
536,79.00524321,"Grupo México, S.A.B. de C.V.",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,9
537,79.00524321,"Mexichem, S.A.B. de C.V.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
538,7.725416975,"Grupo Televisa, S.A.B.",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
539,7.752856085,"Guangzhou Automobile Group Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
540,45.78215442,H & M Hennes & Mauritz AB (publ),0,1,2,0,0,0,0,2,0,0,0,0,0,0,16,19,0,0
541,30.17290621,H&R Block Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
542,73.52619256,"Keihan Holdings Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
543,77.40062846,HCL Technologies Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
544,19.27482955,HCP Inc,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
545,2.387660366,United Technologies Corp,0,0,1,0,0,0,0,0,4,0,0,0,0,2,21,0,0,0
546,93.31391023,Hochtief AG,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0
547,0.610123864,HOYA Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
548,7.955507326,HSBC Holdings PLC,0,0,12,15,0,0,0,0,7,0,77,0,0,1,19,54,0,0
549,1.774457063,"ROHM Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
550,44.85598485,Halliburton Co,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0
551,17.69103094,Hana Financial Group Inc,0,2,0,0,0,0,0,2,9,0,0,0,0,2,2,0,0,0
552,42.16021859,Hanesbrands Inc.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
553,10.32615855,Hang Seng Bank Limited,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
554,0.066856632,AXA SA,0,8,0,0,0,0,0,2,0,0,0,0,0,4,5,2,0,0
555,69.38524184,HANKOOK TIRE Co Ltd,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
556,34.38333908,"Hankyu Hanshin Holdings, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
557,0.170317901,Hanmi Pharm Co Ltd,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
558,91.30150485,Hannover Rueck SE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
559,69.32338783,Hanwha Chemical Corporation,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
560,4.734702588,Hanwha Corp,0,0,3,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0
561,6.031442871,China Life Insurance Co Ltd (Taiwan),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,6.031442871,"Hanwha Life Insurance Co., Ltd.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
563,20.66690376,Harley-Davidson Inc,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
564,40.50720533,"The Hartford Financial Services Group, Inc.",0,3,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0
565,18.33083344,Harvey Norman Holdings Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
566,57.61881378,Hasbro Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
567,70.78021321,HeidelbergCement AG,0,2,0,0,0,0,0,0,1,0,0,0,0,4,4,9,0,0
568,25.49741314,Heineken Holding N.V.,0,1,0,0,0,0,0,3,19,0,0,0,0,4,13,5,0,0
569,24.71665211,Heineken N.V.,0,1,0,0,0,0,0,5,19,0,0,0,0,4,13,5,0,0
570,72.76339155,Hellenic Telecommunications Organization S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
571,59.81262747,Henkel AG & Co. KGaA,0,0,3,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0
572,11.75688525,"Henry Schein, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
573,55.16784137,The Hershey Company,0,0,27,0,0,0,0,2,0,0,0,0,0,4,2,2,0,0
574,92.84957792,Hess Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
575,37.85716978,Hewlett Packard Enterprise Co,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
576,1.33582239,Hexagon AB,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
577,51.45933171,Hilton Worldwide Holdings Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0
578,88.14927347,Hindalco Industries Limited,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
579,38.72187763,Hindustan Unilever Limited,0,3,4,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
580,76.02141541,"Hitachi Chemical Company, Ltd.",0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0
581,81.87616317,"Hitachi Construction Machinery Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
582,22.49893284,Hitachi High-Technologies Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
583,38.38692167,Hitachi Ltd,0,0,0,0,0,0,0,2,4,0,0,0,0,0,12,8,0,0
584,5.738786733,"AGC, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
585,5.738786733,Hologic Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
586,1.624853656,"Hon Hai Precision Industry Co., Ltd.",0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0
587,76.8022387,Honda Motor Co Ltd,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,37,0
588,86.36868965,Hong Kong Exchanges and Clearing Ltd,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0
589,20.05511486,Hong Leong Bank Berhad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,20.05511486,RHB Bank Berhad,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
591,34.89199592,Hormel Foods Corp,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
592,0.518226595,Hoshizaki Corporation,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
593,17.50995879,"Hua Nan Financial Holdings Co., Ltd.",0,2,0,0,0,0,0,0,3,0,0,0,0,2,7,0,0,0
594,14.28461281,"Huatai Securities Co., Ltd.",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
595,43.23846509,Hugo Boss AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
596,82.26812588,Humana Inc.,0,0,0,0,0,0,0,1,6,0,0,0,0,9,11,0,0,0
597,30.89952268,Huntington Bancshares Inc,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
598,45.43268687,Husky Energy Inc.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,9,0,0
599,71.54902685,Husqvarna AB (publ),0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
600,40.37704718,Hydro One Ltd,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0
601,13.03715907,"Hyundai Department Store Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
602,59.82038463,"Hyundai Engineering & Construction Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
603,42.85463584,Hyundai Heavy Industries Co Ltd,0,0,0,0,0,0,0,2,1,0,0,0,0,3,8,1,0,0
604,45.97529694,Hyundai Motor Company,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,10,3,0
605,60.26204442,Hyundai Steel Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
606,31.07988099,ICA Gruppen AB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,4.00348181,ICICI Bank Limited,0,3,2,0,0,0,0,1,6,20,0,0,0,1,6,0,0,0
608,16.65170941,IGM Financial Inc.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
609,59.78954344,A. O. Smith Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
610,59.78954344,IHI Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
611,6.147465279,IHS Markit Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612,47.38829037,ING Groep N.V.,0,0,18,0,0,0,0,2,0,0,9,0,0,4,46,0,0,0
613,66.25982753,ISS A/S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
614,22.16628463,CITIC Limited,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
615,22.16628463,ITC Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
616,89.53178485,Meggitt PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
617,46.27397159,"Iberdrola, S.A.",0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,3,0,0
618,64.91363645,"ACS, Actividades de Construcción y Servicios, S.A.",0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
619,64.91363645,"Industria de Diseño Textil, S.A.",0,0,3,0,0,0,0,0,3,0,0,0,2,0,3,13,0,0
620,50.06776057,Idea Cellular Limited,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0
621,9.211307267,Illinois Tool Works Inc,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
622,72.0217473,Imerys SA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0
623,84.3663166,Imperial Oil Ltd,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,42.96607141,Incitec Pivot Ltd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
625,13.1645769,LIC Housing Finance Ltd,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
626,2.127162579,PT Indofood Sukses Makmur Tbk,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
627,16.75256233,Bank of Montreal,0,4,8,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0
628,16.75256233,Industrial Bank of Korea,0,2,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0
629,31.79885579,Industrial And Commercial Bank Of China Ltd,0,0,10,0,0,0,0,0,0,10,0,0,0,2,0,19,0,0
630,75.40267701,"Industrias Peñoles, S.A.B. de C.V.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
631,64.55031302,Infosys Limited,0,0,0,0,0,0,0,0,16,0,0,0,0,1,4,0,0,0
632,62.63468378,Ingersoll-Rand PLC,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
633,84.22993315,Inpex Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
634,81.786353,Insurance Australia Group Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
635,36.12430677,Intact Financial Corporation,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
636,66.44735007,Intel Corp,0,0,0,0,0,0,0,2,1,0,0,0,0,3,3,7,0,0
637,10.10735587,Flex Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
638,53.85661305,InterContinental Hotels Group PLC,0,0,0,0,0,0,0,0,2,0,0,0,0,1,15,0,0,0
639,30.96353476,Intercontinental Exchange Inc,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
640,76.79907845,International Business Machines Corp,0,0,0,0,0,0,0,0,6,0,0,0,0,1,5,0,0,0
641,16.34227966,"International Container Terminal Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
642,48.61258345,International Flavors & Fragrances Inc,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
643,65.36728169,International Paper Company,0,0,0,3,0,0,1,1,0,0,0,0,0,1,3,2,0,0
644,55.75012064,The Interpublic Group of Companies Inc,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
645,80.10198647,Intertek Group PLC,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
646,57.67914177,Intesa Sanpaolo S.p.A.,0,5,0,0,0,0,0,2,0,1,0,0,0,2,9,0,0,0
647,59.7831894,Intuit Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
648,59.7831894,MinebeaMitsumi Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
649,4.449818071,"Intuitive Surgical, Inc.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
650,22.31938239,Invesco Ltd.,0,6,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0
651,87.58575805,Investec PLC,0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0
652,17.15124738,Isetan Mitsukoshi Holdings Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
653,14.16076526,Itaú CorpBanca,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
654,61.77682335,Itaú Unibanco Holding S.A.,0,1,1,0,0,0,0,0,0,2,0,0,0,2,8,0,0,0
655,8.385509472,ITOCHU Corporation,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0
656,67.11919992,The J. M. Smucker Company,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0
657,31.7128464,J Sainsbury plc,0,0,1,0,0,0,0,2,1,0,0,0,0,0,24,0,0,0
658,37.77014481,"J. Front Retailing Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
659,18.60047007,JBS S.A.,0,0,6,1,0,0,0,0,8,0,0,50,0,1,12,11,6,0
660,73.91574958,"Dai-ichi Life Holdings, Inc.",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
661,8.132253441,JPMorgan Chase & Co.,1,0,30,0,0,0,0,0,5,71,0,0,1,25,37,42,0,0
662,62.29650227,JSR Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
663,37.85252216,JTEKT Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
664,68.26710277,Sirius XM Holdings Inc.,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
665,25.80791372,Jacobs Engineering Group Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0
666,4.794649007,James Hardie Industries PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
667,26.54323432,Japan Post Holdings Co Ltd,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0
668,26.54323432,SK Holdings Co Ltd,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0
669,21.52229323,Japan Tobacco Inc.,0,0,0,0,0,0,0,2,0,0,0,0,1,2,2,8,0,0
670,1.538753945,Jardine Cycle & Carriage Limited,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
671,65.30977432,PT Jasa Marga (Persero) Tbk,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
672,4.120037284,Jastrzebska Spólka Weglowa Spólka Akcyjna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
673,11.1126932,Jazz Pharmaceuticals Public Limited Company,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
674,59.83739429,"Jerónimo Martins, SGPS, S.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
675,21.28405487,Johnson & Johnson,0,4,19,0,0,0,0,4,8,4,0,0,0,3,16,0,42,96
676,49.07083909,Johnson Controls International PLC,0,0,10,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0
677,35.98202561,CRH PLC,0,0,3,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0
678,35.98202561,Johnson Matthey PLC,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
679,13.62555184,Jollibee Foods Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
680,96.89457738,Jones Lang LaSalle Incorporated,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
681,19.27600337,Jumbo S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
682,22.2856579,"Juniper Networks, Inc.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
683,37.02001276,"Aeon Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
684,19.21285077,BNK Financial Group Inc,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
685,19.21285077,KB Financial Group Inc,0,2,0,0,0,0,0,5,3,0,0,0,0,0,1,0,0,0
686,56.27654701,KBC Group NV,0,4,0,0,0,0,0,1,2,1,0,0,0,1,8,0,0,0
687,76.18173983,KDDI Corporation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
688,75.81662761,KGHM Polska Miedz Spólka Akcyjna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
689,0.636246676,"Tatung Co., Ltd.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
690,7.322178702,KT&G Corp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
691,19.52361325,Kyocera Corp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,52.80944812,Kajima Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
693,2.130967792,"JD.com, Inc.",0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
694,69.73234455,Kangwon Land Inc,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
695,35.6969716,"The Kansai Electric Power Company, Incorporated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0
696,57.01390458,Kansas City Southern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
697,42.37092477,Kao Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
698,40.90341445,"Kawasaki Heavy Industries, Ltd.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0
699,63.18282922,Kellogg Co,0,0,25,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0
700,96.41823395,Keppel Corporation Limited,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
701,96.22619131,Kering S.A.,0,0,0,0,0,0,0,1,0,4,0,0,0,3,2,0,0,0
702,18.58466886,Kerry Group PLC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
703,70.45792895,KeyCorp,0,2,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
704,44.49085534,Kia Motors Corp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0
705,32.94366566,Kimberly-Clark Corp,0,2,0,0,0,0,0,1,0,0,0,0,0,3,8,4,0,0
706,32.94366566,"Kimberly-Clark de México, S. A. B. de C. V.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
707,21.94703646,"Kinder Morgan, Inc.",0,0,5,0,0,0,0,1,0,0,0,0,0,3,16,0,0,0
708,96.7491652,Kingfisher PLC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
709,76.02150349,Kinross Gold Corporation,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
710,49.91467577,Kobe Steel Ltd,0,2,0,0,0,0,0,0,0,0,19,0,0,0,2,19,0,0
711,82.89440185,Kohl's Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
712,53.49319523,Komatsu Ltd.,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0
713,10.13668132,General Dynamics Corp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
714,65.89359214,KONE Oyj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
715,72.72084391,Royal Philips NV,0,1,0,0,0,0,0,2,1,1,0,0,0,0,13,9,0,0
716,94.00728763,Koninklijke Vopak N.V.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
